Country,ISO 3166-1 alpha-3,Year,Total,Temperature,GDP Per Capita (USD),Coal,Oil,Gas,Cement,Flaring,Per Capita
Angola,AGO,1958.0,0.592885,41,24889,0.043968,0.465328,29.461984960802187,0.083589,6.472439418216805,0.114328
Angola,AGO,1959.0,0.618592,66,43261,0.05496,0.487312,29.461984960802187,0.07632,6.472439418216805,0.117381
Angola,AGO,1961.0,0.453707,31,32144,0.062794,0.313972,29.461984960802187,0.07694,6.472439418216805,0.083382
Angola,AGO,1962.0,1.179127,67,35638,0.091316,1.00448,29.461984960802187,0.08333,6.472439418216805,0.213556
Angola,AGO,1963.0,1.149723,58,46581,0.021984,1.033248,29.461984960802187,0.094491,6.472439418216805,0.205314
Angola,AGO,1964.0,1.222914,29,20099,0.076944,1.040576,29.461984960802187,0.105394,6.472439418216805,0.21556
Angola,AGO,1965.0,1.186155,21,56880,0.05496,1.011264,29.461984960802187,0.119931,6.472439418216805,0.20677
Angola,AGO,1966.0,1.552466,20,32680,0.087936,1.333696,29.461984960802187,0.130834,6.472439418216805,0.268266
Angola,AGO,1967.0,0.991815,30,26605,0.05496,0.798752,29.461984960802187,0.138103,6.472439418216805,0.170196
Angola,AGO,1968.0,1.669539,25,57822,0.102368,1.414865,29.461984960802187,0.152306,6.472439418216805,0.284506
Angola,AGO,1969.0,2.783093,54,34420,0.091721,2.50214,29.461984960802187,0.189232,6.472439418216805,0.469452
Angola,AGO,1970.0,3.577917,51,35212,0.047583,1.742281,0.084186,0.221465,1.482403,0.593382
Angola,AGO,1971.0,3.405383,38,28660,0.029281,1.643369,0.084181,0.261387,1.387164,0.551296
Angola,AGO,1972.0,4.500532,78,48429,0.007322,2.47485,0.109831,0.308663,1.599866,0.707105
Angola,AGO,1973.0,4.873664,52,55445,0.021984,2.50984,0.124576,0.3816,1.835664,0.740878
Angola,AGO,1974.0,4.866398,53,54713,64.61560383291817,2.449373,0.131805,0.37405,1.91117,0.715384
Angola,AGO,1975.0,4.408811,48,46847,64.61560383291817,2.18008,0.124576,0.323451,1.780704,0.6269
Angola,AGO,1976.0,3.280042,79,43517,64.61560383291817,1.934592,0.10992,0.147322,1.088208,0.451375
Angola,AGO,1977.0,3.527511,28,55475,64.61560383291817,1.073552,0.135568,0.145639,2.172752,0.46959
Angola,AGO,1978.0,5.399808,54,53996,64.61560383291817,2.678384,0.135568,0.1896,2.396256,0.694814
Angola,AGO,1979.0,5.489191,68,55447,64.61560383291817,2.769984,0.135568,0.187383,2.396256,0.682462
Angola,AGO,1980.0,5.334352,57,57189,64.61560383291817,2.658223,0.146661,0.113235,2.416233,0.640375
Angola,AGO,1981.0,5.266774,40,49949,64.61560383291817,2.762656,0.172208,0.11519,2.21672,0.610184
Angola,AGO,1982.0,4.635179,41,42728,64.61560383291817,2.156395,0.172072,0.113704,2.193006,0.518062
Angola,AGO,1983.0,5.100535,63,53155,64.61560383291817,2.535488,0.197856,0.099175,2.268016,0.549822
Angola,AGO,1984.0,4.985847,70,20627,64.61560383291817,2.291678,0.220001,0.156824,2.317344,0.518403
Angola,AGO,1985.0,4.676114,61,36173,64.61560383291817,1.96024,0.21984,0.154738,2.341296,0.468989
Angola,AGO,1986.0,4.63384,78,47020,64.61560383291817,1.86864,0.245488,0.152768,2.366944,0.448469
Angola,AGO,1987.0,5.786029,49,51239,64.61560383291817,2.923872,0.296784,0.150797,2.414576,0.541051
Angola,AGO,1988.0,5.049306,49,53794,64.61560383291817,1.90528,0.300448,0.421674,2.421904,0.456527
Angola,AGO,1989.0,4.92275,31,31650,64.61560383291817,1.745342,0.319002,0.416395,2.442012,0.430329
Angola,AGO,1990.0,5.089864,24,44774,64.61560383291817,2.475087,1.010539,0.106737,1.497501,0.4303
Angola,AGO,1991.0,5.064054,72,31696,64.61560383291817,2.281026,1.083762,0.106575,1.592691,0.414113
Angola,AGO,1992.0,5.164449,40,49809,64.61560383291817,2.29,1.066224,0.122785,1.68544,0.408822
Angola,AGO,1993.0,5.748389,62,46790,64.61560383291817,2.96784,1.047904,0.102165,1.63048,0.440886
Angola,AGO,1994.0,3.864521,62,31360,64.61560383291817,1.297056,0.97096,0.097929,1.498576,0.287068
Angola,AGO,1995.0,10.948907,65,23623,64.61560383291817,8.416208,1.047904,0.081483,1.403312,0.786997
Angola,AGO,1996.0,10.423993,50,46642,64.61560383291817,7.038544,1.047904,0.109833,2.227712,0.724726
Angola,AGO,1997.0,7.347664,71,40014,64.61560383291817,3.330576,1.066224,0.122256,2.828608,0.494089
Angola,AGO,1998.0,7.26842,79,53169,64.61560383291817,2.762656,1.084544,0.14194,3.27928,0.472993
Angola,AGO,1999.0,9.130235,40,28581,64.61560383291817,3.707968,1.047904,0.083819,4.290544,0.575287
Angola,AGO,2000.0,9.516064,41,30026,64.61560383291817,3.667664,1.084544,0.081264,4.682592,0.580458
Angola,AGO,2001.0,9.670938,42,49363,64.61560383291817,4.301536,0.98928,0.221482,4.15864,0.57084
Angola,AGO,2002.0,12.598124,24,37432,64.61560383291817,5.01968,1.157824,0.239452,6.181168,0.719229
Angola,AGO,2003.0,8.98897,74,56885,64.61560383291817,6.837024,1.216448,0.279642,0.655856,0.495961
Anguilla,AIA,1990.0,0.051296,34,26389,64.61560383291817,0.051296,29.461984960802187,3.2337239377996987,6.472439418216805,6.16835
Anguilla,AIA,1991.0,0.051296,32,50408,64.61560383291817,0.051296,29.461984960802187,3.2337239377996987,6.472439418216805,5.952884
Anguilla,AIA,1992.0,0.05496,32,45707,64.61560383291817,0.05496,29.461984960802187,3.2337239377996987,6.472439418216805,6.184314
Anguilla,AIA,1993.0,0.065952,25,34477,64.61560383291817,0.065952,29.461984960802187,3.2337239377996987,6.472439418216805,7.230786
Anguilla,AIA,1994.0,0.065952,44,37950,64.61560383291817,0.065952,29.461984960802187,3.2337239377996987,6.472439418216805,7.049166
Anguilla,AIA,1995.0,0.065952,66,32425,64.61560383291817,0.065952,29.461984960802187,3.2337239377996987,6.472439418216805,6.869284
Anguilla,AIA,1996.0,0.069616,62,21227,64.61560383291817,0.069616,29.461984960802187,3.2337239377996987,6.472439418216805,7.058299
Anguilla,AIA,1997.0,0.069616,60,53916,64.61560383291817,0.069616,29.461984960802187,3.2337239377996987,6.472439418216805,6.870904
Anguilla,AIA,1998.0,0.076944,44,21327,64.61560383291817,0.076944,29.461984960802187,3.2337239377996987,6.472439418216805,7.387097
Anguilla,AIA,1999.0,0.080608,54,55667,64.61560383291817,0.080608,29.461984960802187,3.2337239377996987,6.472439418216805,7.518
Anguilla,AIA,2000.0,0.087936,43,47586,64.61560383291817,0.087936,29.461984960802187,3.2337239377996987,6.472439418216805,7.96017
Anguilla,AIA,2001.0,0.095264,26,21020,64.61560383291817,0.095264,29.461984960802187,3.2337239377996987,6.472439418216805,8.397743
Anguilla,AIA,2002.0,0.095264,76,43236,64.61560383291817,0.095264,29.461984960802187,3.2337239377996987,6.472439418216805,8.24083
Anguilla,AIA,2003.0,0.102592,28,45927,64.61560383291817,0.102592,29.461984960802187,3.2337239377996987,6.472439418216805,8.735695
Anguilla,AIA,2004.0,0.120912,39,49560,64.61560383291817,0.120912,29.461984960802187,3.2337239377996987,6.472439418216805,10.131724
Anguilla,AIA,2005.0,0.12824,75,30399,64.61560383291817,0.12824,29.461984960802187,3.2337239377996987,6.472439418216805,10.573879
Anguilla,AIA,2006.0,0.142896,33,33523,64.61560383291817,0.142896,29.461984960802187,3.2337239377996987,6.472439418216805,11.593996
Anguilla,AIA,2008.0,0.150224,31,30859,64.61560383291817,0.150224,29.461984960802187,3.2337239377996987,6.472439418216805,11.800786
Anguilla,AIA,2009.0,0.14656,55,32859,64.61560383291817,0.14656,29.461984960802187,3.2337239377996987,6.472439418216805,11.320871
Anguilla,AIA,2010.0,0.150224,61,52540,64.61560383291817,0.150224,29.461984960802187,3.2337239377996987,6.472439418216805,11.404798
Anguilla,AIA,2011.0,0.142896,52,42286,64.61560383291817,0.142896,29.461984960802187,3.2337239377996987,6.472439418216805,10.711041
Anguilla,AIA,2012.0,0.142896,76,22340,64.61560383291817,0.142896,29.461984960802187,3.2337239377996987,6.472439418216805,10.62029
Anguilla,AIA,2013.0,0.117248,23,22596,64.61560383291817,0.117248,29.461984960802187,3.2337239377996987,6.472439418216805,8.558248
Anguilla,AIA,2014.0,0.139232,68,33485,64.61560383291817,0.139232,29.461984960802187,3.2337239377996987,6.472439418216805,9.860623
Anguilla,AIA,2015.0,0.153888,73,34530,64.61560383291817,0.153888,29.461984960802187,3.2337239377996987,6.472439418216805,10.594699
Anguilla,AIA,2016.0,0.153888,77,46891,64.61560383291817,0.153888,29.461984960802187,3.2337239377996987,6.472439418216805,10.388713
Anguilla,AIA,2017.0,0.142896,57,34038,64.61560383291817,0.142896,29.461984960802187,3.2337239377996987,6.472439418216805,9.516883
Anguilla,AIA,2018.0,0.142896,79,35067,64.61560383291817,0.142896,29.461984960802187,3.2337239377996987,6.472439418216805,9.412819
Anguilla,AIA,2020.0,0.13139,37,47523,64.61560383291817,0.13139,29.461984960802187,3.2337239377996987,6.472439418216805,8.430535
Anguilla,AIA,2021.0,0.144744,25,47792,64.61560383291817,0.144744,29.461984960802187,3.2337239377996987,6.472439418216805,9.188354
Antarctica,ATA,1987.0,0.003664,50,32743,64.61560383291817,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,1988.0,0.007328,53,43142,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,1989.0,0.007328,75,34106,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,1990.0,0.010992,70,22243,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,1991.0,0.014656,42,28790,64.61560383291817,0.014656,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,1992.0,0.014656,64,25499,64.61560383291817,0.014656,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,1993.0,0.014656,60,53356,64.61560383291817,0.014656,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,1994.0,0.014656,46,25722,64.61560383291817,0.014656,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,1995.0,0.003664,30,44719,64.61560383291817,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,1997.0,0.003664,25,43446,64.61560383291817,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,1998.0,0.003664,39,53130,64.61560383291817,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,1999.0,0.003664,78,36305,64.61560383291817,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,2000.0,0.003664,35,25446,64.61560383291817,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,2001.0,0.003664,73,48777,64.61560383291817,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,2003.0,0.003664,79,36930,64.61560383291817,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,2004.0,0.007328,45,54693,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,2005.0,0.007328,68,36428,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,2006.0,0.007328,29,38125,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antarctica,ATA,2007.0,0.010992,46,44048,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Antigua And Barbuda,ATG,1270.0,0.223504,37,20339,64.61560383291817,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,3.267698
Antigua And Barbuda,ATG,1957.0,0.021984,29,30947,64.61560383291817,0.021984,29.461984960802187,3.2337239377996987,6.472439418216805,0.420787
Antigua And Barbuda,ATG,1958.0,0.029312,59,37149,64.61560383291817,0.029312,29.461984960802187,3.2337239377996987,6.472439418216805,0.550326
Antigua And Barbuda,ATG,1959.0,0.029312,44,47524,64.61560383291817,0.029312,29.461984960802187,3.2337239377996987,6.472439418216805,0.539826
Antigua And Barbuda,ATG,1960.0,0.03664,35,56114,64.61560383291817,0.03664,29.461984960802187,3.2337239377996987,6.472439418216805,0.662065
Antigua And Barbuda,ATG,1961.0,0.047632,21,27202,64.61560383291817,0.047632,29.461984960802187,3.2337239377996987,6.472439418216805,0.846866
Antigua And Barbuda,ATG,1962.0,0.102592,56,36159,64.61560383291817,0.102592,29.461984960802187,3.2337239377996987,6.472439418216805,1.799607
Antigua And Barbuda,ATG,1963.0,0.084272,52,38216,64.61560383291817,0.084272,29.461984960802187,3.2337239377996987,6.472439418216805,1.458548
Antigua And Barbuda,ATG,1964.0,0.0916,67,25975,64.61560383291817,0.0916,29.461984960802187,3.2337239377996987,6.472439418216805,1.561435
Antigua And Barbuda,ATG,1965.0,0.150224,31,55529,64.61560383291817,0.150224,29.461984960802187,3.2337239377996987,6.472439418216805,2.518677
Antigua And Barbuda,ATG,1966.0,0.34808,72,57655,64.61560383291817,0.34808,29.461984960802187,3.2337239377996987,6.472439418216805,5.742473
Antigua And Barbuda,ATG,1970.0,0.461664,44,21581,64.61560383291817,0.461664,29.461984960802187,3.2337239377996987,6.472439418216805,7.155695
Antigua And Barbuda,ATG,1971.0,0.425024,27,47503,64.61560383291817,0.425024,29.461984960802187,3.2337239377996987,6.472439418216805,6.562152
Antigua And Barbuda,ATG,1972.0,0.373728,28,20876,64.61560383291817,0.373728,29.461984960802187,3.2337239377996987,6.472439418216805,5.776768
Antigua And Barbuda,ATG,1973.0,0.32976,28,31362,64.61560383291817,0.32976,29.461984960802187,3.2337239377996987,6.472439418216805,5.115493
Antigua And Barbuda,ATG,1974.0,0.428688,38,36327,64.61560383291817,0.428688,29.461984960802187,3.2337239377996987,6.472439418216805,6.675512
Antigua And Barbuda,ATG,1976.0,0.40304,67,20795,64.61560383291817,0.40304,29.461984960802187,3.2337239377996987,6.472439418216805,6.298484
Antigua And Barbuda,ATG,1977.0,0.465328,37,52803,64.61560383291817,0.465328,29.461984960802187,3.2337239377996987,6.472439418216805,7.257482
Antigua And Barbuda,ATG,1978.0,0.490976,65,24675,64.61560383291817,0.490976,29.461984960802187,3.2337239377996987,6.472439418216805,7.632265
Antigua And Barbuda,ATG,1979.0,0.406704,20,22638,64.61560383291817,0.406704,29.461984960802187,3.2337239377996987,6.472439418216805,6.294851
Antigua And Barbuda,ATG,1980.0,0.142896,65,30168,64.61560383291817,0.142896,29.461984960802187,3.2337239377996987,6.472439418216805,2.202161
Antigua And Barbuda,ATG,1981.0,0.106256,71,21346,64.61560383291817,0.106256,29.461984960802187,3.2337239377996987,6.472439418216805,1.632799
Antigua And Barbuda,ATG,1982.0,0.29312,38,23218,64.61560383291817,0.29312,29.461984960802187,3.2337239377996987,6.472439418216805,4.493569
Antigua And Barbuda,ATG,1983.0,0.084272,38,41376,64.61560383291817,0.084272,29.461984960802187,3.2337239377996987,6.472439418216805,1.288405
Antigua And Barbuda,ATG,1984.0,0.14656,62,20533,64.61560383291817,0.14656,29.461984960802187,3.2337239377996987,6.472439418216805,2.242281
Antigua And Barbuda,ATG,1985.0,0.249152,60,35747,64.61560383291817,0.249152,29.461984960802187,3.2337239377996987,6.472439418216805,3.830279
Antigua And Barbuda,ATG,1986.0,0.249152,47,48286,64.61560383291817,0.249152,29.461984960802187,3.2337239377996987,6.472439418216805,3.850167
Antigua And Barbuda,ATG,1987.0,0.2748,38,26857,64.61560383291817,0.2748,29.461984960802187,3.2337239377996987,6.472439418216805,4.270197
Antigua And Barbuda,ATG,1988.0,0.285792,22,43536,64.61560383291817,0.285792,29.461984960802187,3.2337239377996987,6.472439418216805,4.466756
Antigua And Barbuda,ATG,1991.0,0.212512,50,32848,64.61560383291817,0.212512,29.461984960802187,3.2337239377996987,6.472439418216805,3.339598
Antigua And Barbuda,ATG,1992.0,0.208848,74,54021,64.61560383291817,0.208848,29.461984960802187,3.2337239377996987,6.472439418216805,3.229991
Antigua And Barbuda,ATG,1993.0,0.216176,43,57713,64.61560383291817,0.216176,29.461984960802187,3.2337239377996987,6.472439418216805,3.283653
Antigua And Barbuda,ATG,1994.0,0.216176,34,55134,64.61560383291817,0.216176,29.461984960802187,3.2337239377996987,6.472439418216805,3.223044
Antigua And Barbuda,ATG,1996.0,0.23816,65,35549,64.61560383291817,0.23816,29.461984960802187,3.2337239377996987,6.472439418216805,3.412132
Antigua And Barbuda,ATG,1999.0,0.282128,67,41809,64.61560383291817,0.282128,29.461984960802187,3.2337239377996987,6.472439418216805,3.821785
Antigua And Barbuda,ATG,2000.0,0.29312,28,46408,64.61560383291817,0.29312,29.461984960802187,3.2337239377996987,6.472439418216805,3.905403
Antigua And Barbuda,ATG,2001.0,0.296784,63,25645,64.61560383291817,0.296784,29.461984960802187,3.2337239377996987,6.472439418216805,3.894037
Antigua And Barbuda,ATG,2002.0,0.32976,56,27330,64.61560383291817,0.32976,29.461984960802187,3.2337239377996987,6.472439418216805,4.271779
Antigua And Barbuda,ATG,2003.0,0.351744,78,26781,64.61560383291817,0.351744,29.461984960802187,3.2337239377996987,6.472439418216805,4.505207
Antigua And Barbuda,ATG,2004.0,0.3664,21,20104,64.61560383291817,0.3664,29.461984960802187,3.2337239377996987,6.472439418216805,4.641441
Antigua And Barbuda,ATG,2005.0,0.373728,51,42792,64.61560383291817,0.373728,29.461984960802187,3.2337239377996987,6.472439418216805,4.679262
Antigua And Barbuda,ATG,2006.0,0.38472,77,23580,64.61560383291817,0.38472,29.461984960802187,3.2337239377996987,6.472439418216805,4.755795
Antigua And Barbuda,ATG,2007.0,0.406704,67,48072,64.61560383291817,0.406704,29.461984960802187,3.2337239377996987,6.472439418216805,4.958837
Antigua And Barbuda,ATG,2010.0,0.454336,22,39055,64.61560383291817,0.454336,29.461984960802187,3.2337239377996987,6.472439418216805,5.30178
Antigua And Barbuda,ATG,2013.0,0.461664,51,29156,64.61560383291817,0.461664,29.461984960802187,3.2337239377996987,6.472439418216805,5.216719
Antigua And Barbuda,ATG,2015.0,0.479984,21,24730,64.61560383291817,0.479984,29.461984960802187,3.2337239377996987,6.472439418216805,5.336654
Antigua And Barbuda,ATG,2016.0,0.490976,75,55654,64.61560383291817,0.490976,29.461984960802187,3.2337239377996987,6.472439418216805,5.421315
Antigua And Barbuda,ATG,2017.0,0.490976,60,52431,64.61560383291817,0.490976,29.461984960802187,3.2337239377996987,6.472439418216805,5.388294
Antigua And Barbuda,ATG,2018.0,0.498304,37,20917,64.61560383291817,0.498304,29.461984960802187,3.2337239377996987,6.472439418216805,5.438456
Antigua And Barbuda,ATG,2020.0,0.425453,56,28783,64.61560383291817,0.425453,29.461984960802187,3.2337239377996987,6.472439418216805,4.591351
Antigua And Barbuda,ATG,2821.0,0.458,21,54303,64.61560383291817,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,5.223898
Argentina,ARG,1887.0,1.084544,41,25935,1.084544,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Argentina,ARG,1888.0,0.890352,42,42078,0.890352,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Argentina,ARG,1889.0,1.755056,69,40816,1.755056,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Argentina,ARG,1890.0,1.370336,56,33129,1.370336,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Argentina,ARG,1891.0,0.937984,57,20292,0.937984,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Argentina,ARG,1892.0,1.384992,30,31676,1.384992,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Argentina,ARG,1893.0,1.553536,45,27517,1.553536,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Argentina,ARG,1894.0,1.993216,52,42429,1.993216,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Argentina,ARG,1895.0,2.264352,52,24233,64.61560383291817,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Argentina,ARG,1896.0,2.304656,66,34766,2.304656,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Argentina,ARG,1897.0,2.081152,49,31126,2.081152,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
